0.042415556	-0.06419053	0.035368558	-0.13007723	0.053363916	0.0065299654	0.08193371	-0.0068917074	0.025571331	0.0122724855	-0.057296146	-0.0011629392	-0.090863615	-0.04796453	0.010398222	0.0037869813
0.03069567	-0.03960091	0.052887104	-0.110647246	-0.019061623	0.0075124367	0.09233549	-0.0012280634	0.05796278	-0.014020764	-0.048951633	-0.09759351	-0.040875968	-0.03752369	0.03915265	-0.022073403
0.039726496	-0.020588359	0.07976608	-0.017476559	0.020412624	0.082783744	0.091808155	-0.029998366	-0.053163256	-0.029661573	0.048074782	-0.041680522	-0.03308608	-0.021496203	0.07186914	-0.04696709
0.07080377	-0.067594804	0.039138123	-0.05684715	-0.0062948214	-0.024130125	0.021450354	-0.04030491	0.063479505	0.06121755	0.038123153	-0.092618	-0.096227944	-0.04235143	0.03909286	0.00939188
0.0709899	0.006722957	0.008906715	-0.10689918	0.033323847	-0.013227984	0.16309826	-0.018792484	-0.012790627	0.018606413	0.01614494	-0.022914166	-0.06989016	-0.09309656	0.06491801	0.05365375
-0.035910893	-0.033593155	0.038299363	-0.17602006	0.028903013	-0.04890115	0.10895712	0.061907683	-0.0051603806	-0.01303044	-0.0105248345	-0.041110773	-0.050364792	-0.025647765	0.054871365	-0.025291968
0.04605254	-0.0379877	-0.019338246	-0.073396824	0.023633994	0.05731483	0.02843247	0.0036645934	-0.020922607	-0.0039964872	0.05472758	-0.060913313	-0.055404484	-0.0031424076	0.035541195	0.03246632
0.028813131	-0.020839836	0.003264725	-0.04398213	-0.050696928	0.044828042	0.06785901	-0.025852486	0.009239263	0.012140273	0.040843744	-0.06340515	-0.071473144	-0.093616135	-0.038594328	-0.023326522
-0.03614025	-0.12064664	0.07836867	-0.13490795	0.03544646	-0.028927973	0.06417255	-0.028936896	-0.016738651	0.034204405	0.046993725	0.0073389714	-0.1072514	-0.016988298	0.05950098	-0.043456823
0.08194765	-0.02028423	0.09291205	-0.09930937	-0.017371962	0.053391147	0.06372276	-0.011455061	0.012404957	-0.0677453	-0.04651953	-0.09015147	-0.010774328	0.002842588	0.063471325	0.07704834
0.01521764	0.07108512	0.022228673	-0.13475746	-0.012269843	0.0015260723	0.09818573	-0.07300719	0.023490699	-0.0022692024	-0.07331194	-0.12516716	-0.061465	-0.037250027	0.03338238	-0.05267115
0.014410826	-0.02498419	0.038468	-0.07025221	0.04243307	-0.05312685	-0.028296903	0.067557886	0.03895257	-0.04548962	-0.014397596	-0.090403736	-0.103128515	-0.0022983009	-0.0036916325	0.081049494
