Open,High,Low,Close,Volume,Dividends,Stock Splits
18.298894794255613,18.402870111710648,18.01387767952601,18.382381439208984,901236000,0.0,0.0
18.333752284275317,18.559746607109073,18.088185527567855,18.531002044677734,816662000,0.0,0.0
18.43252772674959,18.643844342183172,18.39185580705022,18.425188064575195,644042000,0.0,0.0
18.280846344863708,18.48635363846731,18.2120390470848,18.328554153442383,623870800,0.0,0.0
18.363723930048565,18.40378503546397,18.17748364166197,18.227943420410156,430488800,0.0,0.0
18.342309579793998,18.56738925369372,18.203778784520306,18.56218910217285,595742000,0.0,0.0
18.53773297548025,18.84660316012358,18.534063143391855,18.79155731201172,607129600,0.0,0.0
18.910819597010732,19.00470489393308,18.664029555051176,18.8875789642334,655460400,0.0,0.0
18.739564239684388,18.85516147226584,18.56983903860642,18.650266647338867,608238400,0.0,0.0
18.61693035872339,18.67167077531004,18.2857358944707,18.334972381591797,731038000,0.0,0.0
18.404703442755704,18.922749129277157,18.36036004901325,18.918468475341797,598351600,0.0,0.0
19.183607617051344,19.333763692542735,19.037124640177296,19.24538230895996,834559600,0.0,0.0
19.09339208527199,19.13956957800586,18.86861937483159,19.0921688079834,572980800,0.0,0.0
19.17381877244348,19.40868308073515,19.064337919607876,19.378713607788086,641298000,0.0,0.0
19.14782917213517,19.567098117016815,19.12244739057123,19.45669937133789,597536800,0.0,0.0
19.56984549467341,19.69431108489905,19.143849440462954,19.218467712402344,889725200,0.0,0.0
19.455779966000694,19.4762686345422,19.062503688908166,19.149967193603516,696614800,0.0,0.0
19.11327095044977,19.306850916943763,18.97565469797776,19.045074462890625,614336800,0.0,0.0
19.086050278608372,19.10409402489271,18.45607724464089,18.508676528930664,859644800,0.0,0.0
18.656378336653088,18.663105542196433,17.68359077089132,17.7410831451416,1050786800,0.0,0.0
17.70470068600901,18.654551876404852,17.4897141808841,18.64537811279297,1025528000,0.0,0.0
18.768313174394255,18.968009509266754,18.431613054950354,18.60378646850586,954531200,0.0,0.0
18.355460000525177,18.493381605588425,17.87533445853397,17.964632034301758,834719200,0.0,0.0
18.085124773807188,18.184208577522124,17.444142325191944,17.522430419921875,1030985200,0.0,0.0
17.44995364655829,17.6352760325792,17.02212189857969,17.483285903930664,966529200,0.0,0.0
17.205304218824097,17.36065714410442,16.972581058482067,17.134050369262695,1076149200,0.0,0.0
18.827027456830102,18.899199175503192,18.53222419638461,18.65454864501953,905777600,0.0,0.0
18.785131227348078,18.797976454449998,18.41387558285988,18.584213256835938,536068400,0.0,0.0
18.50378619068393,18.53773090880671,18.364028809082566,18.440481185913086,406722400,0.0,0.0
18.281460909965272,18.299810069228656,17.82885811408586,17.858827590942383,506144800,0.0,0.0
17.886955971026246,18.249648561235208,17.774723182229007,17.80224609375,610999200,0.0,0.0
17.74445432527003,17.96341606827277,17.702252073881255,17.91999053955078,427389200,0.0,0.0
18.058218564756544,18.085741487110024,17.74628938939379,17.79277229309082,390549600,0.0,0.0
17.64781385973592,17.68695709048792,17.28359089107051,17.28603744506836,529992400,0.0,0.0
17.171357697161774,17.51600822606915,17.16310016930191,17.415395736694336,460118400,0.0,0.0
17.41845966808247,17.477175351590756,17.086654239103396,17.375646591186523,497252000,0.0,0.0
17.23864300121422,17.553018772247295,17.151486524630208,17.406227111816406,480704000,0.0,0.0
17.57136863206781,17.61112433776428,17.38360123528398,17.447208404541016,333200000,0.0,0.0
17.278394603016757,17.567999345353446,17.258516757521107,17.3306884765625,399546000,0.0,0.0
17.20408107883738,17.355151718864615,17.052092572674344,17.07105255126953,352626400,0.0,0.0
17.169831822074627,17.22395979540639,16.87319282417846,16.91661834716797,476336000,0.0,0.0
16.943527393920395,17.03037842426012,16.54566513983093,16.69979476928711,560896000,0.0,0.0
16.676251858412773,16.743225065719887,16.21172332763672,16.21172332763672,717220000,0.0,0.0
16.329150180457958,16.61814242193785,15.968904097368519,16.219669342041016,732292400,0.0,0.0
16.345672724807986,17.17258873245155,16.331909627752392,17.164636611938477,631106000,0.0,0.0
17.41754131770949,17.549959054495655,16.898579355740925,17.0328311920166,694870400,0.0,0.0
17.049038277683472,17.516932918892405,16.918457901440995,17.44843101501465,584897600,0.0,0.0
17.610810963391128,17.630077985329727,17.163101360103514,17.288179397583008,496230000,0.0,0.0
17.26585611231,17.304388525456726,17.07869797707713,17.195518493652344,328507200,0.0,0.0
17.45882767496924,17.553629225300522,17.28787914667831,17.500722885131836,380508800,0.0,0.0
17.40683230698666,17.73680350293223,17.326097662369424,17.711727142333984,529429600,0.0,0.0
17.759747775540173,17.782990049190204,17.475955547569527,17.667699813842773,491674400,0.0,0.0
17.405606879587413,17.51233573762255,17.141385626730827,17.155757904052734,520987600,0.0,0.0
17.171355022876366,17.354841640358536,16.77379986839166,17.256675720214844,556995600,0.0,0.0
17.16432423989259,17.323346987090837,17.074415828163236,17.2120304107666,388214400,0.0,0.0
17.363104961913002,17.549038195012496,17.29368520634276,17.475950241088867,401455600,0.0,0.0
17.65423966357923,17.655155896626216,17.44659283720864,17.483901977539062,379766800,0.0,0.0
17.48023263751812,17.754852677600546,17.40072124551367,17.74690055847168,347516400,0.0,0.0
17.973201288383436,17.99705437844881,17.450567917607074,17.467082977294922,591264800,0.0,0.0
17.567695478097313,17.63374918394489,17.3303845884531,17.61968231201172,435380400,0.0,0.0
17.569528134250195,17.690629307046954,17.44292139760904,17.497356414794922,293580000,0.0,0.0
17.469225747427714,17.538340109204324,17.3475137198584,17.47809410095215,345573200,0.0,0.0
17.46188252585701,17.572586666650892,17.417539134052358,17.557601928710938,335255200,0.0,0.0
17.46066168178968,17.978400325171307,17.442617933305172,17.91387367248535,440412000,0.0,0.0
17.841085040914734,18.042920827034116,17.83191128089602,17.963716506958008,361404400,0.0,0.0
17.988187488503822,18.01999269998515,17.761580664645198,17.91265296936035,358943200,0.0,0.0
17.903477448252097,17.988492774685177,17.65882687665921,17.665861129760742,326351200,0.0,0.0
17.707759917587055,17.804090161851185,17.597055754504158,17.80133819580078,284471600,0.0,0.0
17.65454393777063,17.73099794603034,17.4426164711854,17.454849243164062,304382400,0.0,0.0
17.471969522839064,17.568606766310324,17.349645097260048,17.493377685546875,276536400,0.0,0.0
17.584210287318083,17.63742204083749,17.490021188235257,17.568920135498047,202997200,0.0,0.0
17.4823760549539,17.553629926072833,17.29705360126047,17.402252197265625,282836400,0.0,0.0
17.675951525664882,17.859439849853516,17.561272139653976,17.859439849853516,421500800,0.0,0.0
17.881764179520932,18.149042912643374,17.847207005064536,18.119991302490234,400092000,0.0,0.0
18.192163625780093,18.34873985452456,18.165253158261347,18.33069610595703,241712800,0.0,0.0
18.365862889923317,18.787272911327282,18.338034557960512,18.6527156829834,484383200,0.0,0.0
18.565549087196942,18.606833446099614,18.397047232750115,18.528545379638672,418930400,0.0,0.0
18.51081545962116,18.773813482847263,18.474424193631855,18.773508071899414,379405600,0.0,0.0
18.89828110201565,18.956385949426025,18.511122870765927,18.599809646606445,511957600,0.0,0.0
18.53589429420555,18.58298964857451,18.263722473742316,18.48421287536621,469322000,0.0,0.0
18.35607486424436,18.454851623537674,18.124880411664286,18.315095901489258,428041600,0.0,0.0
18.438953651322294,18.568616134308947,18.348738183130475,18.5007266998291,311427200,0.0,0.0
18.505316251369553,18.704093099156864,18.502257241469664,18.560056686401367,301260400,0.0,0.0
18.678710885399862,18.700424465577832,18.44506982289969,18.56097412109375,293624800,0.0,0.0
18.55026801983275,18.603785170484898,18.457606000197735,18.540176391601562,252700000,0.0,0.0
18.693691818918108,18.818157399585022,18.532222516103285,18.786659240722656,436861600,0.0,0.0
18.747207396548863,18.790327500288935,18.46188499205712,18.480234146118164,397471200,0.0,0.0
18.177478951301882,18.529163723877762,17.972891189991433,18.46586036682129,487975600,0.0,0.0
18.57442077764999,18.644758375756286,18.30316527676345,18.376867294311523,565132400,0.0,0.0
17.567694540719675,17.761578260526814,17.431301582841986,17.583290100097656,877312800,0.0,0.0
17.729770788253422,17.74934322093835,17.442308849261927,17.580535888671875,406632800,0.0,0.0
17.584515753625556,17.91540493123243,17.479927988790468,17.894914627075195,403936400,0.0,0.0
18.071059866342797,18.331611362580503,17.976256705228106,18.196748733520508,379142400,0.0,0.0
18.447509319859176,18.7065336953063,18.431913765305243,18.677785873413086,462327600,0.0,0.0
18.8352832950336,18.850268030480112,18.44047838787696,18.55699348449707,384501600,0.0,0.0
18.43558382178609,18.675644959635378,18.356377871584527,18.586959838867188,332158400,0.0,0.0
18.765565479246654,18.89859405136041,18.70226209252651,18.828868865966797,344920800,0.0,0.0
18.877484939686592,19.109291868614555,18.815406484580652,19.03834342956543,302103200,0.0,0.0
19.045071543020484,19.113268020124178,18.900422692851816,18.988191604614258,290446800,0.0,0.0
18.941703663264562,19.07901445893751,18.87167309962229,18.956077575683594,244706000,0.0,0.0
18.975737433110574,19.09490314630683,18.974202181396215,19.064189910888672,221642400,0.094642855,0.0
19.002149190149755,19.09582085561087,19.001842467891596,19.093978881835938,194938800,0.0,0.0
19.145884977870768,19.348894119262695,19.141584305095442,19.348894119262695,278832400,0.0,0.0
19.406322276426998,19.61332532182187,19.355339140710154,19.400793075561523,340169200,0.0,0.0
19.388819555394985,19.47174282092107,19.279790452893803,19.3743839263916,257342400,0.0,0.0
19.386054441341102,19.55650835549732,19.364247638205,19.543609619140625,254534000,0.0,0.0
19.656017907978516,19.90755311249338,19.619470394206456,19.90509605407715,442761200,0.0,0.0
19.963454266806,20.428442001342773,19.960075400767884,20.428442001342773,613384800,0.0,0.0
20.602578942349883,20.727272205244752,19.973278343903576,20.149261474609375,812719600,0.0,0.0
20.09889803411435,20.546686402860182,19.905102004224467,20.542694091796875,565322800,0.0,0.0
20.457922469104695,20.574322749105317,20.30558811737601,20.351043701171875,420128800,0.0,0.0
20.25522029045125,20.561424249001444,20.13359916961316,20.369163513183594,437340400,0.0,0.0
20.884217776152937,20.91124542766951,20.686122706568575,20.751848220825195,427008400,0.0,0.0
20.730341022559443,20.764739839964566,20.597969872404686,20.72481346130371,267416800,0.0,0.0
20.738636325427077,20.812959889584345,20.657248307562803,20.68396759033203,202806800,0.0,0.0
20.59705070952207,20.624998519856412,20.35779914813826,20.38912582397461,302699600,0.0,0.0
20.49294113010619,20.534402776475343,20.185815272204508,20.431209564208984,338321200,0.0,0.0
20.44717576723003,20.73525852907642,20.40847791143599,20.730037689208984,367892000,0.0,0.0
20.74846001927904,20.772415515868467,20.565105747334798,20.584455490112305,336375200,0.0,0.0
20.67475375118909,20.83200221980082,20.601965441065147,20.769962310791016,391196400,0.0,0.0
20.824626210888326,20.960684578676425,20.754603332571712,20.89803123474121,329666400,0.0,0.0
20.898336305731682,20.985558584573393,20.334761336837296,20.35441780090332,487998000,0.0,0.0
20.427205886841776,20.580460367930996,20.162770352120063,20.28838539123535,503983200,0.0,0.0
20.480641794109015,20.57431506735028,20.147411959317065,20.57093620300293,712233200,0.0,0.0
20.803744266212348,21.053437492217718,20.723891509448972,20.976041793823242,598360000,0.0,0.0
21.190424820976734,21.406026041440136,21.126847999267575,21.23096466064453,600474000,0.0,0.0
21.47880683164841,21.492627375792562,21.333230214633193,21.492013931274414,398031200,0.0,0.0
21.49508363974742,21.57032900399813,21.388818322827298,21.557430267333984,373503200,0.0,0.0
21.50675414657497,21.62131079839743,21.485562428961696,21.563264846801758,326874800,0.0,0.0
21.472972405938805,21.500615136381953,21.302825191805447,21.458845138549805,336568400,0.0,0.0
21.5727846506415,21.65447937787792,21.479111354268056,21.50153160095215,571589200,0.0,0.0
21.095204939154563,21.348890464068326,20.97665433828047,21.215904235839844,639766400,0.0,0.0
21.138204467800797,21.27702663686014,20.669531206771104,20.68611717224121,518789600,0.0,0.0
20.53869717059608,20.660011568535975,20.307125138412687,20.42936134338379,576503200,0.0,0.0
